Key,Value
OOX-XX---,0.6122110465116279
OOX--X---,0.44590368275862075
O-X--X---,0.3330801538812786
XXOOOXX-O,0.010000000000000002
XXO-OXX-O,0.0010000000000000002
XXO-O-X-O,0.36969107142857144
XXO---X-O,0.14425027397260276
X-O---X-O,0.2774889389312977
OXXOOXXO-,0.010000000000000002
OXXOOXX--,0.0005205479452054795
O-XOOXX--,0.3490122448979592
O-XO-XX--,0.41400311111111116
O--O-XX--,0.19516598425196852
OOOX-XXXO,0
-OOX-XXXO,0.0004883720930232559
-OOX--XXO,0.28573174603174606
-O-X--XXO,0.2439786746987952
-O----XXO,0.14783969930069932
XO--O-XOX,0
XO--O-X-X,0.31000074074074074
XXO-X-OOX,1
-XO-X-OOX,0.2618890909090909
-XO-X--OX,0.14355253164556964
-XO-X--O-,0.14580063846153848
-XO-X----,0.3143581609137056
-XOOX--X-,1
OXO--XXXO,0.0004772727272727274
O-O--XXXO,3.2876712328767134e-05
O-O--XXX-,0.10125322916666667
OXX-O--XO,0
OXX-O--X-,2.36842105263158e-06
OXX-O----,0.07541409655172415
OXX------,0.11194126587677727
XXXOXOOXO,0.1
X-XOXOOXO,0.010000000000000002
X-XOX-OXO,0.0010000000000000002
X-XO--OXO,0.3296408450704225
X-XO--OX-,0.21600666666666668
X-XO--O--,0.4811645373134329
X-X---O--,0.33128800952380955
XOXXX-OOO,0
XOXXX-OO-,0.00047777777777777787
XO-XX-OO-,0.5522863636363636
XO-XX--O-,0.6017157142857144
XO-X---O-,0.43093342222222225
---X---O-,0.23113619955376744
-XO-X-OX-,1
-XO-X-O--,0.4416003333333334
XXX-OO-OX,1
XX--OO-OX,0.33391290322580647
XX---O-OX,0.37537000000000004
X----O-OX,0.42872125581395354
--XXOXOO-,0.3272909090909091
---XOXO--,0.09866186466165415
---XOX---,0.07484637912621361
----OX---,0.13340914436857565
X-O--OXXO,0
X-O---XXO,0.10482729411764706
OXXOOO-XX,0
OXXO-O-XX,0
OXXO-O-X-,0.4078171875
XXOOOXXO-,0.010000000000000002
XXOOOXX--,0.0010000000000000002
XXOOOX---,6.406250000000002e-05
XXO-OX---,5.92105263157895e-06
X-O-OX---,0.04520972868217055
X-O--X---,0.12670719629629631
-XO-XXOOX,0.0010000000000000002
-XO--XOOX,7.200000000000003e-05
-XO--XO-X,3.875000000000002e-06
-XO---O-X,0.1525817596899225
-XOXOXOXO,0
-X-XOXOXO,0
---XOXOXO,3.800000000000001e-05
----OXOX-,0.07137086713286714
XXXOO----,1
-XXOO----,0.40311955970149255
-O-XXX-O-,1
-O-X-X-O-,0.45196483098591556
-O-X-X---,0.3076186746268657
XOXOXOXXO,0.1
XOXO-OXXO,0.010000000000000002
XOXO--XXO,0.0010000000000000002
-OXO--XXO,0.34526712328767123
--XO--XXO,0.18134671641791045
---O--XXO,0.1587343548387097
O--OXXOX-,0
---OXXOX-,0.13787712765957447
---OXXO--,0.1753988045112782
---OXX---,0.1478027991758242
---OX----,0.3118228904811716
OXOXOX-XO,0
OXOXOX-X-,0
OXOXOX---,2.830188679245284e-05
OXOX-X---,0.18900355555555556
O-OX-X---,0.28494247435897435
O--X-X---,0.28598429484536086
XXXOXO-O-,1
X-XOXO-O-,0.9
X-XOX--O-,0.5832012000000001
X-XO---O-,0.5055751666666667
XXX--O-O-,1
-XX--O---,0.3159638173228347
OOXXOXOXX,0.1
OO-XOXOXX,0.010000000000000002
OO-X-XOXX,0.0005000000000000001
OO---XOXX,0.33584328358208954
OO---X-XX,0.33490480769230774
OO-----XX,0.33360927067669177
X-X-X-OOO,0
X-X-X-OO-,0.324002
X---X-OO-,0.40156846043165473
X---X-O--,0.3800724246973366
XOOX--XXO,1
-O-X---XO,0.1591484295774648
---X---XO,0.13458465244755247
--XXX-OOO,0
--XXX--OO,0.32625208333333333
--XX---OO,0.2828019396551725
--XX----O,0.16566528575000003
XXOX-XOOO,0
XXOX-X-OO,0.00046376811594202907
XXOX---OO,0.3750104166666667
XXOX----O,0.11172517241379311
XXO-----O,0.10138439072847684
XX------O,0.32565226194029856
X---X-OOX,1
X-----OOX,0.4684032313432836
X-----O-X,0.33549680446650126
XXOOOXOX-,0
XXOOOX-X-,0.00043283582089552247
XXOO-----,0.1423833515625
XXO------,0.11396281687344915
OXXOXOXOX,0.1
OXXO-OXOX,0.010000000000000002
OXXO--XOX,0.0010000000000000002
OXXO--XO-,0.2418641791044776
OXXO--X--,0.19518602409638555
XOXOOXOXX,0.1
XOXOOXOX-,0.010000000000000002
X-XOOXOX-,0.0010000000000000002
X-XOOXO--,0.645311320754717
X-XOOX---,0.4476355263157895
--XOXOX--,1
---OXOX--,0.47095346875000005
---OX-X--,0.3929478640096619
OOXO-XX-X,1
OOXO-XX--,0.651751724137931
-OXO-XX--,0.425254
-OXO--X--,0.47184936477987427
XX--XOOXO,1
X---X-O-O,0.22680029629629633
X---X---O,0.21314927791878177
----X---O,0.28802555160573484
XOXXOX-OO,0
XOXXOX--O,0.0004642857142857144
X-XXO---O,0.3400041975308642
--XXO---O,0.10748106410256411
---X----O,0.20325328485047417
---O-OXXX,1
---O-O-XX,0.4424777611940299
---O---XX,0.37382616192660556
XXX---O-O,1
X-X---O-O,0.3134003925925926
OO--OXXXX,1
OO--OXX-X,0.594
-O--OXX-X,0.27000111111111114
-O--OX--X,0.37865228260869566
----OX--X,0.2653905950372209
OOXXOOXXX,0.1
OOXXOO-XX,0.010000000000000002
O-XXOO-XX,0.0010000000000000002
O-XXOO--X,0.00010000000000000003
O-XX-O--X,1.0000000000000004e-05
O-XX-O---,0.056512457364341094
--XX-O---,0.117510518159204
-XOXOO--X,7.115384615384618e-05
-XOXO---X,5.172413793103451e-06
--OXO---X,0.13254574125874127
-XXXOXOOO,0
-XXXOXO-O,0
-X-XOXO-O,0
-X-XOX--O,2.168674698795182e-06
-X--OX--O,0.08543001562500001
-X---X--O,0.12162693133159272
O-X-X-XO-,1
O-X-X--O-,0.45835083505154645
O-X-X----,0.35054755851648356
OOXXXOOXX,0.1
OO-XXOOXX,0.010000000000000002
-O-XXOOXX,0.0010000000000000002
-O-XXOOX-,0.00010000000000000003
-O-XXO-X-,5.810810810810813e-06
-O--XO-X-,0.18990810084033616
-OXOXOOXX,0.010000000000000002
-OXOXO-XX,0.0010000000000000002
-OXOXO-X-,0.45853962264150944
--XOXO-X-,0.4700034567901235
--XOXO---,0.5524716285714286
-OX-OOXXX,1
-OX-OO-XX,0.3000357142857143
-OX-O--XX,0.4003489655172414
-O--O--XX,0.4018313309859155
-XOO-X-X-,0.26036107142857146
OXO-OX-X-,2.46376811594203e-05
OX--OX-X-,1.0000000000000004e-06
OX--O--X-,0.09257166666666668
OX-----X-,0.2649341809405941
--XOOXX-O,7.704918032786888e-05
--XOOXX--,0.10623590163934427
XXXXOOOXO,0.1
-XXXOOOXO,0.010000000000000002
-XXX-OOXO,0.0010000000000000002
-X-X-OOXO,0.19291964285714286
-X-X-OOX-,0.19671928571428574
---X-OOX-,0.028477375000000003
XOXOXOXOX,0.1
XOXO-OXOX,0.010000000000000002
XOXO--XOX,0.0005517241379310346
-OXO--XOX,0.5591121212121212
-OXO--X-X,0.6646161538461539
--XO--X--,0.3419357423963134
-OO-OX-XX,0.2745898305084746
-OO--X-XX,0.11880306666666668
-OO--X--X,0.14580022142857144
-OXXXOOXO,0.010000000000000002
-OXXXOOX-,0.0010000000000000002
-OX--O-X-,0.18832565
-OX----X-,0.1597757129533679
XOXOOOXX-,0
XOX-OOXX-,0.00048192771084337363
XO--OOXX-,0.6500111111111111
XO---OXX-,0.3405720454545455
XO---O-X-,0.18095800000000004
XO-----X-,0.13952512886075952
--XXX-OO-,0.12193989247311829
---XX-OO-,0.2910454962406015
---XX--O-,0.3444631899749374
OXX--XOOX,1
OXX--XOO-,0.25715857142857146
OXX--X-O-,0.23143194805194806
OXX----O-,0.16731195901639345
XXOO-XO-X,0.0005000000000000001
-XOO-XO-X,2.7118644067796617e-05
-XOO-X--X,5.930232558139537e-06
-XOO-X---,0.061685353846153854
XOO-XXOXO,0.010000000000000002
XOO-XX-XO,0.0010000000000000002
XOO--X-XO,0.00010000000000000003
OOOXX-X--,0
OO-XX-X--,0.35506986301369864
OO--X-X--,0.41242352554744527
-O--X-X--,0.380980718069307
XXXOOXOXO,0.1
X-XOOXOXO,0.010000000000000002
X-XOOX-XO,0.0010000000000000002
X--OOX-XO,0.00010000000000000003
X--OOX-X-,9.247311827956993e-06
X--OOX---,0.16388439534883723
X--O-X---,0.11991390757180159
XOOX-XX-O,1
XOOX-X--O,0.5431431034482759
X-OX-X--O,0.3706805084745763
X-O--X--O,0.11571495238095239
XOOXX--O-,0.9
X-OXX--O-,0.6796559770114943
X-O-X--O-,0.4678698550724638
X---X--O-,0.42039002184210533
O-X--XO-X,1
O-X--XO--,0.363080644295302
-XO-X--XO,1
-XO-X---O,0.40396172307692313
OX--O-XXO,0
OX--O-XX-,0.1643489855072464
OX----X--,0.13053303821989531
-XOXOXOOX,0
-X-XOXOOX,0.0004761904761904763
-X-XOXOO-,3.15068493150685e-05
-X-XOX-O-,4.942528735632186e-06
---XOX-O-,0.10414307142857145
X-XOO-OX-,0.36004615384615385
--XO--OX-,0.17380169536423842
--X---OX-,0.12131020989583335
X-XOX-XOO,1
X--OX-XOO,0.30006666666666665
X--OX-X-O,0.1268743373493976
X--O--X-O,0.12982253424657536
OXXO-XXO-,0.0010000000000000002
OX-O-XXO-,0.00010000000000000003
OX-O-XX--,8.701298701298705e-06
OX-O-X---,0.12336963846153848
-OX---XO-,0.45687872142857144
XX-OOOXOX,0
XX-OO-XOX,0.0005308641975308643
XX-O--XO-,0.2853468181818182
XX-O---O-,0.4504042307692308
OXXOOOX-X,0
OXXO-OX-X,0.0004941176470588236
OX-O-OX-X,0.23912031250000002
OX---OX-X,0.22210354838709678
OX---O--X,0.16694719847328246
-X---O--X,0.16997414507772024
OO-XXO-XX,0.0004250000000000001
OO-X-O-XX,0.3428920634920635
-O-X-O-XX,0.16591036144578314
-O-X-O--X,0.2284930746268657
---X-O--X,0.12519789275362322
XXXO-OXO-,1
-XXO-OXO-,0.6787032786885246
--XO--XO-,0.464029705882353
--X---XO-,0.3754867260638298
XXOOX-XOO,0.010000000000000002
XXO-X-XOO,0.0005483870967741937
XXO-X--OO,3.7288135593220353e-05
XXO-X---O,0.11084463157894738
X-O-X---O,0.19980040740740743
X-O-X----,0.3520787840646652
XOXOO-OXX,0.010000000000000002
XOXO--OXX,0.0010000000000000002
-OXO--OXX,0.26133709677419353
-OXO---XX,0.4002383529411765
-O-O---XX,0.4964153773584906
X-OOXX-O-,0.23189242424242426
X-OOXX---,0.13500833333333334
--OOXX---,0.09648600735294119
OOXXXXOOX,0.1
OOXXX-OOX,0.010000000000000002
-OXXX-OOX,0.0010000000000000002
-OXX--OOX,0.22863333333333333
-OXX---OX,0.14436089108910893
-OXX---O-,0.24300027659574472
--XX---O-,0.20052389249329763
XX-XOOXO-,1
XX--OOXO-,0.6962358490566037
XX--O-XO-,0.48051220338983053
XX--O--O-,0.45689218018018024
XX--O----,0.28141239639175264
XXX-OO---,1
XX--OO---,0.34842870676691734
O-X-OX-XO,0
O-X--X-XO,3.2142857142857156e-06
O-X----XO,0.18461716233766237
X-O-OXX-O,0.22948627450980394
X---OXX-O,0.15955318181818182
XXOOOOX-X,0
XXO-OOX-X,0.0005844155844155845
-X--OOX-X,0.1442509589041096
-OXOXX--O,0.2550716666666667
XOOOXXOXX,0.1
XOOOXXOX-,0.010000000000000002
X-OOXXOX-,0.0010000000000000002
X-OOXXO--,0.25939322033898304
X-O-XXO--,0.39487950000000005
--O-XXO--,0.4920884852941177
--O-XX---,0.30438744891041164
--O--X---,0.13816084619013067
XXXOXOXOO,0.1
XX-OXOXOO,0.010000000000000002
XX-OX-XOO,0.0010000000000000002
XX-OX--OO,0.30005454545454546
XX-OX--O-,0.4153882051282052
-X-OX--O-,0.2292827419354839
-X-OX----,0.3534793615384616
XXOO-X--O,0.00010000000000000003
XXO--X--O,6.744186046511631e-06
-XO--X--O,0.17617548333333335
-XO--X---,0.07987310115942031
XOOXX-OXO,0.010000000000000002
XO-XX-OXO,0.0010000000000000002
XO-X--OXO,0.00010000000000000003
X--X--OXO,5.844155844155847e-06
OXXOXXO-O,0
-XXOXXO-O,0
-XXOX-O-O,0.63
-XXOX-O--,0.3100011111111111
--XOX-O--,0.21538673484848486
--XOX----,0.4135193694822889
--OOXOXXX,1
--OOXO-XX,0.9
---OXO-XX,0.57068375
-----O-XX,0.3464126550970874
--XOX-OXO,0.31505333333333335
--XOX--XO,0.46636707070707073
XXOO--XO-,0.00010000000000000003
XXO---XO-,0.19518746987951807
XXO----O-,0.14263103623188408
XX-----O-,0.3345320426799008
X-X-XOXOO,1
X-X-XO-OO,0.5200177777777778
X-X-X--OO,0.27843921875
X-X----OO,0.4290733252032521
OXXO-X-XO,0
OXXO-X--O,3.5416666666666676e-05
X-XXOOOXO,0.010000000000000002
X-XXO-OXO,0.0010000000000000002
X-X-O-OXO,0.3447425531914894
X-X---OXO,0.20494722891566267
X-----OXO,0.14924474015748032
OOOX-XOXX,0
-OOX-XOXX,0
-OOX-XO-X,0.2782036363636364
--OX-XO-X,0.1715314117647059
--OX--O-X,0.11643784027777779
---X--O-X,0.09627560000000002
OXXXO-OX-,0.00040476190476190484
O-XXO-OX-,6.833333333333336e-05
--XXO-OX-,8.571428571428574e-06
--X-O-OX-,0.15776920149253734
--X-O--X-,0.10935004365079368
XOXO---OX,0.5371209677419355
XO-O----X,0.43549674100719427
-OOOX-XXX,1
-O-OX--XX,0.46000222222222226
O-XOOXX-X,1
O-XOO-X-X,0.5918
O-XO--X-X,0.633914347826087
O-XXO-X-O,0
O-XX--X-O,0.2201966019417476
O--X--X-O,0.13936790441176472
OXX-OOOXX,0.010000000000000002
OXX-O-OXX,0.0005405405405405407
OX--O-OXX,2.857142857142858e-05
OX--O--XX,0.24776764705882354
-OOXOXXXO,0.010000000000000002
-OOXOXXX-,0.0004651162790697676
-OOXOXX--,0.2758209677419355
-O-XOXX--,0.13500045454545456
-O-XO-X--,0.33555134645669293
XOO-OXXOX,0
XOO-OXX-X,0.0004534883720930234
XOO-OX--X,3.225806451612904e-05
X-O-OX--X,2.9113924050632925e-06
X---OX---,0.11455718492063495
OXX-OO-X-,4.285714285714287e-05
-XX-OO-X-,0.121502625
-XX-OO---,0.311311762295082
-OOXXXXO-,1
-OOXX-XO-,0.5773792452830189
-O-XX-XO-,0.5972746464646465
-O--X-XO-,0.4945566056338029
----X-XO-,0.3501445967821783
-OXOOX-XX,1
-OXOOX-X-,0.21436190476190475
--XOOX-X-,0.23143357142857143
-OXXXXO-O,1
-OXXX-O-O,0.36968214285714285
-OXXX-O--,0.17802857142857145
-OX-X-O--,0.20828628571428573
OOXXXOO-X,0.010000000000000002
OOXXXO--X,0.0010000000000000002
OOX-XO--X,0.2552955223880597
-OX-XO--X,0.41691661764705884
-OX--O--X,0.18225063281250004
OX-OXXO--,0
OX-OXX---,0.15577410256410257
---XXXO-O,1
----XXO-O,0.2967168031496063
----XXO--,0.3685602224181361
OX--X--XO,1
OX-----XO,0.32580015384615385
XOO-XOXXO,0
XOO-XOXX-,0.00046590909090909105
XOO-XO-X-,0.20003333333333334
XO--XO-X-,0.18456278481012658
XXX-OXOO-,1
XX--OX-O-,0.255793552631579
X---OX-O-,0.19881836363636365
O-OXOXXXO,0
O-OXOXXX-,0
O-OXOXX--,2.898550724637682e-05
O--XOXX--,1.5942028985507252e-06
O---OXX--,0.09835739682539683
----OXX--,0.10145880798969074
X-OOXOXXO,0
X--OXOXXO,0.0005223880597014927
X--O--XXO,6.067415730337081e-06
---O--XX-,0.34053233923076925
O---XXO--,0.47666670370370373
O---XX---,0.3174643111111112
XXXO-O-OX,1
XX-O-O-OX,0.6333518518518518
XX---O-O-,0.4491312689655173
XX---O---,0.34352258859223306
-OX-XXO-O,0.324048
-OX-XXO--,0.4569260256410257
OOX-XXX-O,1
OOX--XX-O,0.30826027397260275
-OX--XX-O,0.19518481927710846
--X---X-O,0.3416078335012595
OX--XOXXO,1
OX---OXXO,0.4034568965517241
-X---OXXO,0.1492109210526316
-O-OOXXXX,1
-O-OOXXX-,0.390622641509434
-O-O-XXX-,0.2884982191780822
-O-O--XX-,0.3940367363636364
-O----XX-,0.3229453440104167
OXOXO-XOX,0.010000000000000002
OXOXO-X-X,0.0010000000000000002
OXO-O-X-X,0.2618890909090909
OX--O-X-X,0.25521219178082194
X-XOOX-OX,1
X--OOX-OX,0.41432380952380954
X--OOX--X,0.19394859154929578
-XXOOXOXO,0.010000000000000002
-XXO-XOXO,0.0005500000000000001
-X-O-XOXO,0.2951393442622951
-X-O-XOX-,0.12960266666666667
-X-O--OX-,0.3694220234375
-OXX-XO-O,0.2714825396825397
-OXX-XO--,0.41380750000000005
-OXX--O--,0.1573387841726619
-OO-OXXXX,1
-O--OXXX-,0.2225325274725275
-O--OXX--,0.1888059928057554
-O--XOOXX,0.25968653846153844
-O--XO-XX,0.35871857142857144
-O--XO--X,0.3928381891891892
-O--X---X,0.40183403096446707
XXOOXOOXX,0.1
XXOO-OOXX,0.010000000000000002
XXO--OOXX,0.0005760869565217393
-XO--OOXX,0.30941250000000003
-X---OOXX,0.14294517647058824
-X---OO-X,0.19364109375000002
X-O--XX-O,0.15380556962025319
--O--XX-O,0.1446434761904762
--O--XX--,0.09112506262626265
OXXOOXX-O,0
-X-OOXX-O,8.14814814814815e-05
-X-O-XX-O,8.915662650602413e-06
-X-O-X--O,0.11706633576642338
XOXXXOO-O,0.010000000000000002
XOXXX-O-O,0.00045098039215686283
XO-XX-O-O,0.27325714285714287
XO-XX---O,0.5144622972972973
OOO--XXX-,0
O-O--XX--,0.052911741935483876
O----XX--,0.13866034793814436
O-----X--,0.22851166894661928
OXXO-X-OX,1
OXXO-X-O-,0.31367727272727275
O-X--X-O-,0.4494907547169812
--X--X-O-,0.33508422894736845
OOX-X-XXO,1
OOX-X--XO,0.2957814285714286
-OX-X--XO,0.2763595294117647
-OX-XOXXO,1
-O--XOXXO,0.324028
----XOXXO,0.4050013636363637
OOO-XXX--,0
-OO-XXX--,0.17113098591549297
-OO-XX---,0.3393003857142857
XO-XOOOXX,0.010000000000000002
XO-XOO-XX,0.0010000000000000002
-O-XOO-XX,0.3224522388059702
-O-XO--XX,0.25247155844155844
----O--XX,0.2763070552083334
XXXO-OO-X,1
XX-O-OO-X,0.6709254545454546
-X-O-O--X,0.24701684297520665
OX-XXXO-O,1
OX-XX-O-O,0.5161955882352941
-X-XX-O-O,0.340000987654321
XOOXX-XO-,1
XOX-XOXO-,1
XO--XOXO-,0.9
X---XOXO-,0.6206511688311689
X----OXO-,0.5808723157894737
X-----XO-,0.35890668184143226
XOX-XOOXO,0.010000000000000002
XOX-X-OXO,0.0010000000000000002
XOX-X-O-O,7.049180327868855e-05
X-X-X-O-O,0.17654294871794873
--X-X-O-O,0.20673170149253733
-XX-XOOXO,1
-XX-XOO-O,0.5491745762711865
-XX-X-O-O,0.3841247422680413
-XX---O-O,0.4091164186046512
-XX-----O,0.3374728804020101
XOX-XOO-X,1
XOX--OO-X,0.2732839285714286
XOX--O--X,0.21937927083333333
OOX-XX-XO,0.0010000000000000002
-O--XX-XO,0.18291064516129033
-O---X-XO,0.08100073015873017
-----X-XO,0.08825716142131981
OX--OX-XO,0
XO-OOXXXO,0.010000000000000002
XO-OOXXX-,0.0010000000000000002
OXXOXOO-X,0
OXX-XOO-X,0.0005068493150684933
O-X-XOO-X,6.72727272727273e-05
--X-XOO-X,0.20250602272727275
--X--OO-X,0.09994425000000001
XOOO-X-X-,0.00010000000000000003
X-OO-X-X-,7.972972972972977e-06
X-OO-X---,0.06942935714285715
XOOXXXXOO,0.1
XOO-XXXOO,0.010000000000000002
XXOOXX-OO,0.010000000000000002
XXOOXX--O,0.0010000000000000002
X-OOXX--O,0.00010000000000000003
X-OOX----,0.4360794892086331
XO-XXOX-O,1
XO-XXO--O,0.40913272727272726
XO-XXO---,0.38739594202898553
-O-XXO---,0.19646860992907803
-XXXOO-OX,0.0010000000000000002
-XXXOO-O-,0.2803967213114754
--OOX--XX,0.6124402439024391
--OOX--X-,0.4532899310344828
---OX--X-,0.3498324656019657
XO--OX-OX,0
XOX-XOO--,0.2946127272727273
XOX-XO---,0.48600400000000005
XOX--O---,0.19972656164383565
X-X--O---,0.3539602751807229
-X---XOOX,0.18489728260869567
-X---XOO-,0.14480164383561644
-X---X-O-,0.11755791888619857
-XXOOXXO-,0.0010000000000000002
-X-OOXXO-,0.00010000000000000003
-X-OOXX--,9.393939393939398e-06
-X-OOX---,0.16138213740458018
OOXXOX--X,1
OOXXO---X,0.35458636363636364
OOXX----X,0.263255625
OO-X----X,0.15963534306569346
-O-X----X,0.17638872939698497
OOX-OX-XX,1
OO--OX-XX,0.5901819672131148
O---OX-XX,0.4387520833333334
O---OX-X-,0.1311153021582734
----OX-X-,0.08280877742718448
XO--X--OX,1
XO--X--O-,0.5924456181818183
XO--X----,0.3569602720461096
XOXOXO-X-,0.0010000000000000002
OXOXO-OXX,0
OXOXO--XX,0.0005256410256410257
OXO-O--XX,0.3000206349206349
---OXOOXX,0.5691294117647059
---OXO-X-,0.509346112781955
-OXOXXX-O,1
-OXO-XX-O,0.2948948275862069
XOX-OOOXX,0.010000000000000002
XOX-O-OXX,0.0010000000000000002
XO--O-OXX,7.454545454545456e-05
X---O-O-X,0.14938557377049183
XOXOO-XXO,0.010000000000000002
X-XOO-XXO,0.0005402298850574714
OXOXOOXXX,0.1
OXOXOOXX-,0.010000000000000002
-XOXOOXX-,0.0005142857142857144
-XOXOOX--,0.263848275862069
-XOXO-X--,0.19800622222222222
--OXO-X--,0.3935908267716536
--OX--X--,0.3130701491139241
XOXO--OX-,0.00010000000000000003
XOX---OX-,1.0000000000000004e-05
-OX---OX-,0.09306463829787236
XXOOX---O,0.3316298245614035
XXOOX----,0.3992995774647888
-XOOX----,0.3889881656441718
-X-OO-XXO,3.018867924528303e-05
-X-O--XXO,0.23447736842105266
-X-O--X-O,0.20412054400000001
OO--XXO-X,0.585
OO--XX--X,0.37738727272727274
OO--X---X,0.23534672440944884
--X-XOXO-,1
----XOXO-,0.461652125
XX-OOXX-O,0.0010000000000000002
XX-OOX--O,0.18687169811320756
XX-OOX---,0.19370097826086957
OO-XOX-XX,0.0003764705882352942
-O--OX-XX,0.34714584415584415
-O--OX-X-,0.13600795522388062
---XXX-OO,1
----XX-OO,0.3286669851851852
O-O---XX-,0.3747956060606061
O-----XX-,0.2952459596287703
OX-XOXOXO,0
OX-X-XOXO,0.00042268041237113413
OX-X-XO-O,0.2797513513513514
-X-X-XO-O,0.09878121951219512
-X---XO-O,0.16540349579831934
-X---XO--,0.13704440913838123
OXOOXXXOX,0.1
O-OOXXXOX,0.010000000000000002
O--OXXXOX,0.0010000000000000002
O--O-XXOX,0.22888813559322035
---O-XXOX,0.23902311475409838
---O-XXO-,0.15377415625000002
OO-XXXO-X,1
OO-X-XO-X,0.5869695652173913
O--X-XO-X,0.31243057142857145
O--X--O-X,0.14330835897435898
XOXXXOOO-,0.010000000000000002
X-XXXOOO-,0.0005970149253731344
X-XX-OOO-,0.28038196721311476
X-XX--OO-,0.13186348837209302
--XX--OO-,0.1867689834710744
XXO-OXXO-,0.0010000000000000002
X-O-OXXO-,0.24090281690140847
X---OXXO-,0.14425109589041096
X---O-XO-,0.38003028571428576
OXXXXOOOX,0.1
OXXX-OOOX,0.010000000000000002
-X-X-OOOX,0.00010000000000000003
-X-X-O-OX,1.0000000000000004e-05
---X-O-OX,0.14783989510489512
---X---OX,0.1548662987309645
-OX--OXOX,0.3246245901639344
-OX--OX-X,0.47828780952380956
-O---OX-X,0.5645840268456377
OO-XXOXXO,0.010000000000000002
OO-XX-XXO,0.000530120481927711
OO--X-XXO,0.26474411764705885
-O--X-XXO,0.20965129411764707
OXOXX-OX-,1
OXOX--OX-,0.2357547619047619
-XOX--OX-,0.189845
-XO---OX-,0.33158693388429755
-X-O----X,0.17528165441176474
XOOXXOXOX,0.1
-OOXXOXOX,0.010000000000000002
--OXXOXOX,0.0010000000000000002
--OXXOXO-,0.37245689655172415
---XXOXO-,0.4050041666666667
---X-OXO-,0.36528146280991736
---X--XO-,0.31866787286432163
XXOOXXOOX,0.1
XXOOXXOO-,0.010000000000000002
XXOOXX-O-,0.0010000000000000002
-XOOXX-O-,0.00010000000000000003
OXOO-XXOX,0.010000000000000002
OXOO-XX-X,0.0010000000000000002
OXOO--X-X,0.3803394366197183
OX-O--X-X,0.17489375000000001
OX-O--X--,0.2505943125
X-O-XXOOX,1
--O-XXOOX,0.6250305555555555
--O-XXO-X,0.42341125
--O--XO-X,0.1351790794701987
--O--X--X,0.11247432047619049
XXOOO-OXX,0
XXO-O---X,3.0337078651685404e-06
OXX-XXO-O,0
OXX-X-O-O,0.27601733333333334
-OXXOXOXO,0.010000000000000002
--XXOXOXO,0.0005774647887323945
-X-OXXOOX,0.0004000000000000001
-X-OXXO--,0.18758052631578948
-X-OX-O--,0.398140013986014
XOOX-XOX-,0.00046666666666666677
XOOX--OX-,6.81818181818182e-05
XO-X--OX-,8.111111111111115e-06
-O-X--OX-,0.08972382307692309
---X--OX-,0.07526340174563592
--XOXOO-X,0.33585074626865674
O-X-OXX-O,0
O-X-OXX--,0.22000160493827162
XXX-O-OOX,1
XX--O-OOX,0.32242388059701493
XX----OOX,0.4203835443037975
-X----OOX,0.20021894366197185
XXOXOOO-X,0
XX-XOOO-X,0.0004444444444444446
XX-XOOO--,0.22504285714285716
XX-X-OO--,0.1955206896551724
O-OXXXXO-,1
O-O-XXXO-,0.22505131578947368
--O-XXXO-,0.139662183908046
--O--XXO-,0.09720075555555557
XOXXXOO--,0.0010000000000000002
X-X-XOO--,0.3896248101265823
X-OX--X-O,1
--OX--X-O,0.3231270298507463
OXXO-OOXX,0
O-XO-O-XX,0.3166777777777778
--XO-O-XX,0.14831225352112676
X-XO-XXOO,0.0010000000000000002
X--O-XXOO,0.00010000000000000003
X--O-XXO-,8.421052631578952e-06
X--O-X-O-,0.17120516666666669
XX-OXXOOO,0
XX-OXXOO-,0.0003600000000000001
X-OXXOXO-,1
X-O-XOXO-,0.57658125
XX-OXO--O,0.632825
-OOX-XOX-,0.350864406779661
-O-X-XOX-,0.21600413333333335
XOOX-OXX-,1
-OOX-OXX-,0.5946428571428571
-O-X-OXX-,0.3996036
XOOXXX--O,1
XOO-XX--O,0.2953796875
X-O-XX--O,0.23143505494505495
--XOXXOOX,1
--XOX-OOX,0.6158087719298245
--XOX--OX,0.6075017105263159
---OX--OX,0.4544670074074075
X-XOOOXOX,0
X-XO-OXOX,0.00046153846153846164
X--O-OXOX,0.31226938775510205
X--O--XOX,0.19440413333333334
XOOOOXXX-,0.010000000000000002
XOO-OX-X-,6.515151515151517e-05
XOO--X-X-,8.543689320388353e-06
XOO--X---,0.19372086013986017
XOOXOOXXX,0.1
XOOXOO-XX,0.010000000000000002
X-OXOO-XX,0.0005375000000000001
--OXOO-XX,0.33003166666666667
---XOO-XX,0.2327637931034483
OOOX-XX--,0
-OOX-XX--,0.3690006666666667
-OOX--X--,0.439175722972973
X--OXOXOX,1
---OXOXOX,0.6143174603174604
---OXOX-X,0.6050627710843374
---O-OX-X,0.43640704827586213
---O--X-X,0.3601579632211539
OOX-OXXXO,0
-OX-OXXXO,0.0004861111111111112
-OX-OX-XO,6.181818181818183e-05
--X-OX-XO,4.444444444444447e-06
--X-O--XO,0.0705488548387097
O-X-O-X-X,0.4590033333333334
O-X-O---X,0.45886701481481484
--X-O---X,0.31544877186629533
-XX--OOXO,0.6492081967213115
-XX---OXO,0.41566078947368423
